,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
14,Bleeding Love,Leona Lewis,spotify:track:7wZUrN8oemZfsEd1CGkbXE,0.188,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,0.638,262467,0.656,7wZUrN8oemZfsEd1CGkbXE,0.0,5,0.146,-5.886,1,0.0357,104.036,4,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,audio_features,0.225
15,Milkshake,Kelis,spotify:track:2cMTIlktg3M9mXYqCPqw1J,0.00986,https://api.spotify.com/v1/audio-analysis/2cMTIlktg3M9mXYqCPqw1J,0.881,182627,0.774,2cMTIlktg3M9mXYqCPqw1J,0.0346,1,0.206,-6.068,1,0.0439,112.968,4,https://api.spotify.com/v1/tracks/2cMTIlktg3M9mXYqCPqw1J,audio_features,0.759
16,I'll Always Remember You,Hannah Montana,spotify:track:0tldYKX9sQsDs41lJxdcp8,0.0485,https://api.spotify.com/v1/audio-analysis/0tldYKX9sQsDs41lJxdcp8,0.418,233467,0.721,0tldYKX9sQsDs41lJxdcp8,0.0,8,0.0986,-2.736,1,0.0385,144.06,4,https://api.spotify.com/v1/tracks/0tldYKX9sQsDs41lJxdcp8,audio_features,0.234
17,I Kissed A Girl,Katy Perry,spotify:track:14iN3o8ptQ8cFVZTEmyQRV,0.00223,https://api.spotify.com/v1/audio-analysis/14iN3o8ptQ8cFVZTEmyQRV,0.699,179640,0.76,14iN3o8ptQ8cFVZTEmyQRV,0.0,5,0.132,-3.173,1,0.0677,129.996,4,https://api.spotify.com/v1/tracks/14iN3o8ptQ8cFVZTEmyQRV,audio_features,0.696
18,Kill Em With Kindness,Selena Gomez,spotify:track:7KxhSJOYiqCDclXDBNlFSZ,0.00795,https://api.spotify.com/v1/audio-analysis/7KxhSJOYiqCDclXDBNlFSZ,0.757,217907,0.884,7KxhSJOYiqCDclXDBNlFSZ,5.87e-05,10,0.0973,-5.488,0,0.0404,120.012,4,https://api.spotify.com/v1/tracks/7KxhSJOYiqCDclXDBNlFSZ,audio_features,0.398
19,Kill Em With Kindness,Selena Gomez,spotify:track:7KxhSJOYiqCDclXDBNlFSZ,0.00795,https://api.spotify.com/v1/audio-analysis/7KxhSJOYiqCDclXDBNlFSZ,0.757,217907,0.884,7KxhSJOYiqCDclXDBNlFSZ,5.87e-05,10,0.0973,-5.488,0,0.0404,120.012,4,https://api.spotify.com/v1/tracks/7KxhSJOYiqCDclXDBNlFSZ,audio_features,0.398
20,Stressed Out,Twenty One Pilots,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.0462,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,202333,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,0.648
21,The One That Got Away,Katy Perry,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,0.000802,https://api.spotify.com/v1/audio-analysis/3oL3XRtkP1WVbMxf7dtTdu,0.687,227333,0.792,3oL3XRtkP1WVbMxf7dtTdu,0.0,1,0.2,-4.023,0,0.0353,133.962,4,https://api.spotify.com/v1/tracks/3oL3XRtkP1WVbMxf7dtTdu,audio_features,0.864
22,Fix You,Coldplay,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,0.164,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,0.209,295533,0.417,7LVHVU3tWfcxj5aiPFEW4Q,0.00196,3,0.113,-8.74,1,0.0338,138.178,4,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,audio_features,0.124
23,Skinny Love,Birdy,spotify:track:4RL77hMWUq35NYnPLXBpih,0.952,https://api.spotify.com/v1/audio-analysis/4RL77hMWUq35NYnPLXBpih,0.379,201080,0.29,4RL77hMWUq35NYnPLXBpih,0.00106,4,0.118,-8.485,1,0.051,166.467,4,https://api.spotify.com/v1/tracks/4RL77hMWUq35NYnPLXBpih,audio_features,0.169
24,Complicated,Avril Lavigne,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,0.0572,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,0.585,244507,0.776,5xEM5hIgJ1jjgcEBfpkt2F,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,4,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,audio_features,0.427
25,Turning Tables,Adele,spotify:track:0X1FYVkgy7Tfw79cY3C7lx,0.95,https://api.spotify.com/v1/audio-analysis/0X1FYVkgy7Tfw79cY3C7lx,0.361,250000,0.446,0X1FYVkgy7Tfw79cY3C7lx,1.32e-05,0,0.132,-6.044,0,0.0281,155.542,4,https://api.spotify.com/v1/tracks/0X1FYVkgy7Tfw79cY3C7lx,audio_features,0.212
26,Teenage Dream,Katy Perry,spotify:track:55qBw1900pZKfXJ6Q9A2Lc,0.0132,https://api.spotify.com/v1/audio-analysis/55qBw1900pZKfXJ6Q9A2Lc,0.719,227760,0.804,55qBw1900pZKfXJ6Q9A2Lc,3.02e-06,10,0.139,-4.581,1,0.0355,119.999,4,https://api.spotify.com/v1/tracks/55qBw1900pZKfXJ6Q9A2Lc,audio_features,0.605
27,Part Of Me,Katy Perry,spotify:track:1nZzRJbFvCEct3uzu04ZoL,0.000417,https://api.spotify.com/v1/audio-analysis/1nZzRJbFvCEct3uzu04ZoL,0.678,216160,0.918,1nZzRJbFvCEct3uzu04ZoL,0.0,5,0.0744,-4.63,1,0.0355,130.028,4,https://api.spotify.com/v1/tracks/1nZzRJbFvCEct3uzu04ZoL,audio_features,0.769
28,Starships,Nicki Minaj,spotify:track:2EBCVPNAG46nbgs6jXPGvv,0.135,https://api.spotify.com/v1/audio-analysis/2EBCVPNAG46nbgs6jXPGvv,0.747,210627,0.716,2EBCVPNAG46nbgs6jXPGvv,0.0,11,0.251,-2.457,0,0.075,125.008,4,https://api.spotify.com/v1/tracks/2EBCVPNAG46nbgs6jXPGvv,audio_features,0.751
29,Summer,Calvin Harris,spotify:track:6YUTL4dYpB9xZO5qExPf05,0.0211,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,0.596,222533,0.856,6YUTL4dYpB9xZO5qExPf05,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,audio_features,0.743
30,Good Feeling,Flo Rida,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,0.0588,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,0.706,248133,0.89,2LEF1A8DOZ9wRYikWgVlZ8,0.00286,1,0.306,-4.444,0,0.0688,128.011,4,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,audio_features,0.684
31,Mirrors,Justin Timberlake,spotify:track:4rHZZAmHpZrA3iH5zx8frV,0.234,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,0.574,484147,0.512,4rHZZAmHpZrA3iH5zx8frV,0.0,5,0.0946,-6.664,0,0.0503,76.899,4,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,audio_features,0.512
32,Whataya Want from Me,Adam Lambert,spotify:track:2rDwdvBma1O1eLzo29p2cr,0.00706,https://api.spotify.com/v1/audio-analysis/2rDwdvBma1O1eLzo29p2cr,0.44,227320,0.683,2rDwdvBma1O1eLzo29p2cr,0.0,11,0.0593,-4.732,0,0.0489,185.948,4,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,audio_features,0.445
33,Scream & Shout,will.i.am,spotify:track:7n6ibfsRHhCb1Ccl9Fg2CZ,0.0589,https://api.spotify.com/v1/audio-analysis/7n6ibfsRHhCb1Ccl9Fg2CZ,0.79,284413,0.616,7n6ibfsRHhCb1Ccl9Fg2CZ,6.55e-05,0,0.171,-7.443,1,0.0596,130.009,4,https://api.spotify.com/v1/tracks/7n6ibfsRHhCb1Ccl9Fg2CZ,audio_features,0.473
34,History,One Direction,spotify:track:0HMjXBAZmSYOTTi33WpMso,0.0352,https://api.spotify.com/v1/audio-analysis/0HMjXBAZmSYOTTi33WpMso,0.655,187427,0.699,0HMjXBAZmSYOTTi33WpMso,0.0,11,0.064,-4.421,1,0.0493,86.704,4,https://api.spotify.com/v1/tracks/0HMjXBAZmSYOTTi33WpMso,audio_features,0.802
35,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,spotify:track:3B7udSGy2PfgoCniMSb523,0.559,https://api.spotify.com/v1/audio-analysis/3B7udSGy2PfgoCniMSb523,0.581,300840,0.0549,3B7udSGy2PfgoCniMSb523,0.0,10,0.0718,-20.514,0,0.0397,152.037,4,https://api.spotify.com/v1/tracks/3B7udSGy2PfgoCniMSb523,audio_features,0.234
36,Story of My Life,One Direction,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,0.225,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,0.6,245493,0.663,4nVBt6MZDDP6tRVdQTgxJg,0.0,3,0.119,-5.802,1,0.0477,121.07,4,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,audio_features,0.286
37,Shower,Becky G,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.0317,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,0.699,206167,0.529,3DmW6y7wTEYHJZlLo1r6XJ,3.59e-05,2,0.285,-7.548,1,0.0487,119.987,4,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,audio_features,0.121
38,Diamonds,Rihanna,spotify:track:6O20JhBJPePEkBdrB5sqRx,0.00125,https://api.spotify.com/v1/audio-analysis/6O20JhBJPePEkBdrB5sqRx,0.564,225147,0.71,6O20JhBJPePEkBdrB5sqRx,0.0,11,0.109,-4.92,0,0.0461,91.972,4,https://api.spotify.com/v1/tracks/6O20JhBJPePEkBdrB5sqRx,audio_features,0.393
39,Stay,Rihanna,spotify:track:0GNI8K3VATWBABQFAzBAYe,0.945,https://api.spotify.com/v1/audio-analysis/0GNI8K3VATWBABQFAzBAYe,0.621,240707,0.31,0GNI8K3VATWBABQFAzBAYe,6.12e-05,9,0.117,-10.164,0,0.0283,111.893,4,https://api.spotify.com/v1/tracks/0GNI8K3VATWBABQFAzBAYe,audio_features,0.125
40,Love Me Now,John Legend,spotify:track:6hdkw1wzhIRYPlYDUtCY5m,0.572,https://api.spotify.com/v1/audio-analysis/6hdkw1wzhIRYPlYDUtCY5m,0.416,210307,0.773,6hdkw1wzhIRYPlYDUtCY5m,0.0,8,0.105,-3.784,1,0.0949,122.65,4,https://api.spotify.com/v1/tracks/6hdkw1wzhIRYPlYDUtCY5m,audio_features,0.716
41,Marry You,Bruno Mars,spotify:track:6SKwQghsR8AISlxhcwyA9R,0.332,https://api.spotify.com/v1/audio-analysis/6SKwQghsR8AISlxhcwyA9R,0.62,230120,0.832,6SKwQghsR8AISlxhcwyA9R,0.0,10,0.104,-4.848,1,0.036,144.926,4,https://api.spotify.com/v1/tracks/6SKwQghsR8AISlxhcwyA9R,audio_features,0.481
42,Let Her Go,Passenger,spotify:track:7DFNE7NO0raLIUbgzY2rzm,0.385,https://api.spotify.com/v1/audio-analysis/7DFNE7NO0raLIUbgzY2rzm,0.509,252867,0.538,7DFNE7NO0raLIUbgzY2rzm,0.0,7,0.104,-7.335,1,0.0572,75.089,4,https://api.spotify.com/v1/tracks/7DFNE7NO0raLIUbgzY2rzm,audio_features,0.244
43,When I Was Your Man,Bruno Mars,spotify:track:0nJW01T7XtvILxQgC5J7Wh,0.932,https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh,0.612,213827,0.28,0nJW01T7XtvILxQgC5J7Wh,0.0,0,0.088,-8.648,1,0.0434,72.795,4,https://api.spotify.com/v1/tracks/0nJW01T7XtvILxQgC5J7Wh,audio_features,0.387
44,Grenade,Bruno Mars,spotify:track:4lLtanYk6tkMvooU0tWzG8,0.146,https://api.spotify.com/v1/audio-analysis/4lLtanYk6tkMvooU0tWzG8,0.706,223253,0.558,4lLtanYk6tkMvooU0tWzG8,0.0,2,0.118,-7.237,0,0.0593,110.443,4,https://api.spotify.com/v1/tracks/4lLtanYk6tkMvooU0tWzG8,audio_features,0.227
45,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,spotify:track:6JV2JOEocMgcZxYSZelKcc,0.0123,https://api.spotify.com/v1/audio-analysis/6JV2JOEocMgcZxYSZelKcc,0.667,236002,0.83,6JV2JOEocMgcZxYSZelKcc,0.0,0,0.191,-5.715,1,0.0749,113.03,4,https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc,audio_features,0.701
46,Breakeven,The Script,spotify:track:38xWaVFKaxZlMFvzNff2aW,0.173,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,0.63,261427,0.698,38xWaVFKaxZlMFvzNff2aW,0.0,10,0.0789,-4.51,1,0.0244,94.023,4,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,audio_features,0.529
47,NO,Meghan Trainor,spotify:track:0NmeI6UpRE27dxxgosD5n9,0.0116,https://api.spotify.com/v1/audio-analysis/0NmeI6UpRE27dxxgosD5n9,0.742,213524,0.809,0NmeI6UpRE27dxxgosD5n9,2.77e-06,1,0.726,-3.591,0,0.176,93.95,4,https://api.spotify.com/v1/tracks/0NmeI6UpRE27dxxgosD5n9,audio_features,0.632
48,One Last Time,Ariana Grande,spotify:track:7xoUc6faLbCqZO6fQEYprd,0.093,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,0.628,197267,0.593,7xoUc6faLbCqZO6fQEYprd,1.65e-06,8,0.096,-5.036,1,0.0323,125.026,4,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,audio_features,0.104
49,All About That Bass,Meghan Trainor,spotify:track:0ifSeVGUr7py5GggttDhXw,0.0476,https://api.spotify.com/v1/audio-analysis/0ifSeVGUr7py5GggttDhXw,0.811,188754,0.879,0ifSeVGUr7py5GggttDhXw,1.91e-06,9,0.109,-3.724,1,0.0514,134.064,4,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw,audio_features,0.962
50,Fuck You,CeeLo Green,spotify:track:3ydfhgIZIc2j39NLIhpJpq,0.193,https://api.spotify.com/v1/audio-analysis/3ydfhgIZIc2j39NLIhpJpq,0.693,223694,0.879,3ydfhgIZIc2j39NLIhpJpq,0.0,0,0.124,-3.988,1,0.0578,127.457,4,https://api.spotify.com/v1/tracks/3ydfhgIZIc2j39NLIhpJpq,audio_features,0.753
51,Stitches,Shawn Mendes,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,0.0152,https://api.spotify.com/v1/audio-analysis/1WP1r7fuvRqZRnUaTi2I1Q,0.746,206880,0.754,1WP1r7fuvRqZRnUaTi2I1Q,0.0,1,0.0486,-6.681,1,0.067,149.882,4,https://api.spotify.com/v1/tracks/1WP1r7fuvRqZRnUaTi2I1Q,audio_features,0.764
52,Closer,The Chainsmokers,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,0.661
53,In the Name of Love,Martin Garrix,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.109,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.501,195707,0.519,23L5CiUhw2jV1OIMwthR3S,0.0,4,0.454,-5.88,0,0.0409,133.99,4,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,audio_features,0.168
54,In the Name of Love,Martin Garrix,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.109,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.501,195707,0.519,23L5CiUhw2jV1OIMwthR3S,0.0,4,0.454,-5.88,0,0.0409,133.99,4,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,audio_features,0.168
55,This Is What It Feels Like,Armin van Buuren,spotify:track:5GjnIpUlLGEIYk052ISOw9,0.0391,https://api.spotify.com/v1/audio-analysis/5GjnIpUlLGEIYk052ISOw9,0.551,204360,0.833,5GjnIpUlLGEIYk052ISOw9,2.77e-06,8,0.0632,-5.217,1,0.03,129.885,5,https://api.spotify.com/v1/tracks/5GjnIpUlLGEIYk052ISOw9,audio_features,0.145
56,Run the World (Girls),Beyoncé,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,0.00496,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,0.733,236093,0.899,1uXbwHHfgsXcUKfSZw5ZJ0,4.72e-05,0,0.372,-4.237,1,0.143,127.086,4,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,audio_features,0.76
57,Crazy In Love (feat. Jay-Z),Beyoncé,spotify:track:5IVuqXILoxVWvWEPm82Jxr,0.00249,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,0.646,236133,0.77,5IVuqXILoxVWvWEPm82Jxr,0.0,2,0.0715,-6.596,0,0.226,99.165,4,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,audio_features,0.681
58,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.0111,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,0.722,201160,0.758,7LcfRTgAVTs5pQGEQgUEzN,0.0,11,0.308,-4.477,0,0.0471,128.047,4,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,audio_features,0.62
59,Hollaback Girl,Gwen Stefani,spotify:track:0eqH0ALoDQevq59YcQ53KE,0.35,https://api.spotify.com/v1/audio-analysis/0eqH0ALoDQevq59YcQ53KE,0.926,199853,0.916,0eqH0ALoDQevq59YcQ53KE,6.17e-06,10,0.0234,-2.221,0,0.0929,110.007,4,https://api.spotify.com/v1/tracks/0eqH0ALoDQevq59YcQ53KE,audio_features,0.904
60,We Can't Stop,Miley Cyrus,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.00882,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,0.613,231240,0.622,2y4lAQpi5VTNLu2ldeTdUH,0.0,1,0.37,-5.794,0,0.0334,80.003,4,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,audio_features,0.484
61,Wannabe,Spice Girls,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,0.101,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,0.768,173027,0.864,1Je1IMUlBXcx1Fz0WE7oPT,0.0,11,0.162,-6.145,1,0.0324,110.008,4,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,audio_features,0.891
62,No Scrubs,TLC,spotify:track:1KGi9sZVMeszgZOWivFpxs,0.0251,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,0.743,214400,0.675,1KGi9sZVMeszgZOWivFpxs,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,audio_features,0.59
63,Work from Home,Fifth Harmony,spotify:track:0SJPThTy7ynySPF4euczx7,0.102,https://api.spotify.com/v1/audio-analysis/0SJPThTy7ynySPF4euczx7,0.803,216575,0.631,0SJPThTy7ynySPF4euczx7,7.39e-06,8,0.0858,-4.213,1,0.0444,104.999,4,https://api.spotify.com/v1/tracks/0SJPThTy7ynySPF4euczx7,audio_features,0.659
64,Raise Your Glass,P!nk,spotify:track:12lZTPlXwUtrQuhEty6098,0.00629,https://api.spotify.com/v1/audio-analysis/12lZTPlXwUtrQuhEty6098,0.7,203333,0.695,12lZTPlXwUtrQuhEty6098,0.0,7,0.0319,-4.973,1,0.0897,122.028,4,https://api.spotify.com/v1/tracks/12lZTPlXwUtrQuhEty6098,audio_features,0.633
65,Try,P!nk,spotify:track:1jF7IL57ayN4Ity3jQqGu0,0.00141,https://api.spotify.com/v1/audio-analysis/1jF7IL57ayN4Ity3jQqGu0,0.673,247907,0.629,1jF7IL57ayN4Ity3jQqGu0,0.0,2,0.0944,-7.072,1,0.0299,103.998,4,https://api.spotify.com/v1/tracks/1jF7IL57ayN4Ity3jQqGu0,audio_features,0.551
66,The Climb,Miley Cyrus,spotify:track:5x5JM1BSB6vollcIzDocqT,0.0635,https://api.spotify.com/v1/audio-analysis/5x5JM1BSB6vollcIzDocqT,0.336,234520,0.602,5x5JM1BSB6vollcIzDocqT,0.0,4,0.141,-6.354,1,0.0325,161.01,4,https://api.spotify.com/v1/tracks/5x5JM1BSB6vollcIzDocqT,audio_features,0.299
67,Paparazzi,Lady Gaga,spotify:track:02XnQdf7sipaKBBHixz3Zp,0.113,https://api.spotify.com/v1/audio-analysis/02XnQdf7sipaKBBHixz3Zp,0.762,208307,0.692,02XnQdf7sipaKBBHixz3Zp,0.0,5,0.094,-3.973,0,0.0438,114.906,4,https://api.spotify.com/v1/tracks/02XnQdf7sipaKBBHixz3Zp,audio_features,0.397
